Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,City
5/2/2012 22:00,13.5,7.7,68,19,25.0,101.22,Rain Showers,Lucknow
5/2/2012 23:00,11.9,8.7,81,19,25.0,101.18,Rain Showers,Jaipur
5/3/2012 0:00,11.6,8.9,83,17,25.0,101.16,Cloudy,Jaipur
5/3/2012 1:00,11.4,8.9,85,15,25.0,101.17,Cloudy,Jaipur
5/3/2012 2:00,11.4,8.7,83,17,25.0,101.18,Cloudy,Bangalore
5/3/2012 3:00,11.2,8.5,83,15,25.0,101.21,Cloudy,Mumbai
5/3/2012 4:00,11.1,8.4,83,17,25.0,101.24,Cloudy,Chennai
5/3/2012 5:00,11.0,8.4,84,13,24.1,101.29,Cloudy,Kolkata
5/3/2012 6:00,11.4,8.5,82,13,24.1,101.31,Cloudy,Kolkata
5/3/2012 7:00,11.7,8.6,81,15,24.1,101.36,Cloudy,Kolkata
5/3/2012 8:00,12.4,8.8,79,15,24.1,101.42,Cloudy,Chennai
5/3/2012 9:00,13.6,9.6,77,17,24.1,101.42,Cloudy,Kolkata
5/3/2012 10:00,14.2,9.9,75,13,24.1,101.44,Cloudy,Delhi
5/3/2012 11:00,15.4,10.3,72,11,24.1,101.41,Cloudy,Ahmedabad
5/3/2012 12:00,15.7,10.3,70,15,24.1,101.4,Cloudy,Chennai
5/3/2012 13:00,15.9,10.7,71,13,24.1,101.38,Cloudy,Ahmedabad
5/3/2012 14:00,16.2,10.8,70,11,24.1,101.37,Cloudy,Bangalore
5/3/2012 15:00,16.2,11.0,71,7,24.1,101.27,Cloudy,Ahmedabad
5/3/2012 16:00,16.5,11.4,72,13,24.1,101.17,Cloudy,Jaipur
5/3/2012 17:00,16.4,11.4,72,6,24.1,101.22,Rain Showers,Hyderabad
5/3/2012 18:00,15.8,11.9,78,7,24.1,101.21,Cloudy,Chennai
5/3/2012 19:00,15.7,11.4,76,6,24.1,101.18,Cloudy,Bangalore
5/3/2012 20:00,15.1,11.1,77,11,25.0,101.13,Cloudy,Kolkata
5/3/2012 21:00,14.2,10.8,80,13,25.0,101.04,Mostly Cloudy,Delhi
5/3/2012 22:00,13.8,10.2,79,11,25.0,101.01,Cloudy,Bangalore
5/3/2012 23:00,13.8,10.4,80,11,25.0,100.99,Rain,Chennai
5/4/2012 0:00,13.5,10.7,83,13,25.0,100.85,Cloudy,Pune
5/4/2012 1:00,13.3,10.8,85,17,25.0,100.7,Cloudy,Lucknow
5/4/2012 2:00,13.1,11.0,87,13,9.7,100.75,"Drizzle,Fog",Jaipur
5/4/2012 3:00,13.2,11.2,88,11,8.0,100.66,"Drizzle,Fog",Chennai
5/4/2012 4:00,13.1,11.2,88,6,8.0,100.7,"Drizzle,Fog",Pune
5/4/2012 5:00,13.2,11.2,88,6,8.0,100.67,Fog,Hyderabad
5/4/2012 6:00,13.3,11.3,88,11,3.6,100.69,"Drizzle,Fog",Jaipur
5/4/2012 7:00,13.6,11.7,88,7,4.8,100.7,"Drizzle,Fog",Jaipur
5/4/2012 8:00,13.7,12.1,90,6,3.6,100.72,"Drizzle,Fog",Chennai
5/4/2012 9:00,13.5,11.9,90,11,4.0,100.71,"Drizzle,Fog",Mumbai
5/4/2012 10:00,13.8,12.0,89,11,9.7,100.71,"Drizzle,Fog",Chennai
5/4/2012 11:00,14.6,12.3,86,7,16.1,100.72,Cloudy,Lucknow
5/4/2012 12:00,15.3,12.2,82,0,24.1,100.7,Cloudy,Delhi
5/4/2012 13:00,16.0,12.6,80,9,24.1,100.71,Cloudy,Jaipur
5/4/2012 14:00,16.0,12.5,80,9,24.1,100.73,Cloudy,Kolkata
5/4/2012 15:00,16.9,13.0,78,9,24.1,100.72,Cloudy,Lucknow
5/4/2012 16:00,16.6,12.9,79,7,24.1,100.77,Cloudy,Kolkata
5/4/2012 17:00,17.1,12.9,76,7,24.1,100.79,Cloudy,Jaipur
5/4/2012 18:00,17.4,13.0,75,4,24.1,100.79,Mostly Cloudy,Hyderabad
5/4/2012 19:00,15.9,13.0,83,9,9.7,100.82,Rain Showers,Delhi
5/4/2012 20:00,15.4,13.5,88,9,25.0,100.89,Mostly Cloudy,Bangalore
5/4/2012 21:00,14.0,9.8,76,32,25.0,100.99,Cloudy,Ahmedabad
5/4/2012 22:00,11.0,5.4,68,30,25.0,101.08,Mostly Cloudy,Chennai
5/4/2012 23:00,10.2,4.6,68,17,25.0,101.17,Mostly Cloudy,Jaipur
5/5/2012 0:00,8.4,4.1,74,4,25.0,101.25,Mainly Clear,Lucknow
5/5/2012 1:00,7.9,3.4,73,11,25.0,101.32,Mainly Clear,Kolkata
5/5/2012 2:00,7.7,2.9,72,11,25.0,101.36,Mainly Clear,Lucknow
5/5/2012 3:00,6.5,1.6,71,15,25.0,101.42,Mainly Clear,Jaipur
5/5/2012 4:00,5.7,0.2,68,11,25.0,101.44,Mainly Clear,Delhi
5/5/2012 5:00,5.2,-0.6,66,17,24.1,101.49,Mainly Clear,Ahmedabad
5/5/2012 6:00,5.9,-0.7,63,15,48.3,101.55,Mainly Clear,Mumbai
5/5/2012 7:00,6.5,-0.7,60,19,48.3,101.62,Mainly Clear,Jaipur
5/5/2012 8:00,7.6,0.3,60,17,48.3,101.66,Mainly Clear,Bangalore
5/5/2012 9:00,8.3,0.7,59,9,48.3,101.74,Mainly Clear,Mumbai
5/5/2012 10:00,9.4,1.2,57,11,48.3,101.78,Mainly Clear,Ahmedabad
5/5/2012 11:00,10.8,0.8,50,13,48.3,101.73,Mainly Clear,Hyderabad
5/5/2012 12:00,11.8,0.4,45,11,48.3,101.69,Mainly Clear,Bangalore
5/5/2012 13:00,12.8,-0.7,39,13,48.3,101.63,Mostly Cloudy,Kolkata
5/5/2012 14:00,14.4,-1.0,35,7,48.3,101.59,Mainly Clear,Bangalore
5/5/2012 15:00,15.4,-1.0,32,6,48.3,101.55,Mainly Clear,Delhi
5/5/2012 16:00,16.0,-2.4,28,17,48.3,101.51,Clear,Ahmedabad
5/5/2012 17:00,15.9,-1.8,30,9,48.3,101.53,Clear,Kolkata
5/5/2012 18:00,15.7,-2.8,28,11,48.3,101.52,Mainly Clear,Mumbai
5/5/2012 19:00,14.7,-3.0,29,0,48.3,101.54,Mainly Clear,Kolkata
5/5/2012 20:00,12.8,-2.0,36,4,25.0,101.62,Mainly Clear,Pune
5/5/2012 21:00,12.6,-2.7,34,6,25.0,101.65,Mostly Cloudy,Kolkata
5/5/2012 22:00,13.1,-4.2,30,9,25.0,101.65,Cloudy,Hyderabad
5/5/2012 23:00,12.7,-5.0,29,13,25.0,101.64,Cloudy,Bangalore
5/6/2012 0:00,12.1,-4.7,31,9,25.0,101.67,Mostly Cloudy,Jaipur
5/6/2012 1:00,10.9,-4.1,35,15,25.0,101.61,Mainly Clear,Hyderabad
5/6/2012 2:00,7.8,-3.2,46,13,25.0,101.63,Mainly Clear,Ahmedabad
5/6/2012 3:00,7.0,-2.0,53,17,25.0,101.67,Mainly Clear,Kolkata
5/6/2012 4:00,6.6,-3.6,48,17,25.0,101.67,Mainly Clear,Mumbai
5/6/2012 5:00,6.2,-3.4,50,20,48.3,101.71,Mostly Cloudy,Lucknow
5/6/2012 6:00,7.3,-3.1,48,22,48.3,101.72,Cloudy,Mumbai
5/6/2012 7:00,8.2,-2.3,47,22,48.3,101.78,Cloudy,Pune
5/6/2012 8:00,9.8,-1.1,47,17,48.3,101.81,Mostly Cloudy,Hyderabad
5/6/2012 9:00,11.0,-0.9,44,20,48.3,101.86,Mainly Clear,Jaipur
5/6/2012 10:00,12.3,-1.1,39,15,48.3,101.84,Mainly Clear,Bangalore
5/6/2012 11:00,13.8,-4.0,29,15,48.3,101.77,Mainly Clear,Ahmedabad
5/6/2012 12:00,14.7,-2.9,30,6,48.3,101.74,Mainly Clear,Chennai
5/6/2012 13:00,15.0,-1.2,33,7,48.3,101.66,Mainly Clear,Jaipur
5/6/2012 14:00,15.7,-2.3,29,9,48.3,101.61,Mainly Clear,Jaipur
5/6/2012 15:00,16.6,-3.0,26,6,48.3,101.61,Mainly Clear,Lucknow
5/6/2012 16:00,16.6,-2.7,27,7,48.3,101.6,Mainly Clear,Lucknow
5/6/2012 17:00,16.6,-1.7,29,11,48.3,101.57,Mainly Clear,Hyderabad
5/6/2012 18:00,16.1,-2.7,27,11,48.3,101.56,Mainly Clear,Chennai
5/6/2012 19:00,14.4,-1.8,33,9,48.3,101.56,Mostly Cloudy,Hyderabad
5/6/2012 20:00,13.1,-1.4,37,9,25.0,101.58,Mainly Clear,Kolkata
5/6/2012 21:00,12.3,-1.0,40,6,25.0,101.57,Mainly Clear,Mumbai
5/6/2012 22:00,11.7,-1.6,40,0,25.0,101.58,Mainly Clear,Lucknow
5/6/2012 23:00,11.1,-2.1,40,0,25.0,101.57,Clear,Chennai
5/7/2012 0:00,9.9,-1.6,45,0,25.0,101.57,Clear,Chennai
5/7/2012 1:00,6.9,0.3,63,0,25.0,101.55,Clear,Jaipur
5/7/2012 2:00,5.2,-0.8,65,4,25.0,101.56,Clear,Mumbai
5/7/2012 3:00,4.6,-0.4,70,4,25.0,101.55,Clear,Bangalore
5/7/2012 4:00,5.1,0.6,73,0,25.0,101.61,Clear,Delhi
5/7/2012 5:00,5.7,0.4,69,4,48.3,101.6,Clear,Kolkata
5/7/2012 6:00,8.2,3.3,71,6,48.3,101.63,Clear,Jaipur
5/7/2012 7:00,12.3,0.6,45,4,48.3,101.64,Clear,Hyderabad
5/7/2012 8:00,14.0,1.0,41,7,48.3,101.67,Clear,Ahmedabad
5/7/2012 9:00,16.0,-3.0,27,7,48.3,101.68,Clear,Chennai
5/7/2012 10:00,17.1,-5.9,20,13,48.3,101.67,Clear,Ahmedabad
5/7/2012 11:00,17.8,-3.1,24,7,48.3,101.59,Mainly Clear,Ahmedabad
5/7/2012 12:00,18.9,-4.2,21,13,48.3,101.48,Mainly Clear,Chennai
5/7/2012 13:00,19.7,-2.3,22,13,48.3,101.43,Mainly Clear,Hyderabad
5/7/2012 14:00,20.1,-3.6,20,19,48.3,101.36,Mainly Clear,Mumbai
5/7/2012 15:00,20.6,-2.3,21,7,48.3,101.25,Mostly Cloudy,Ahmedabad
5/7/2012 16:00,20.9,-2.0,21,11,48.3,101.14,Mostly Cloudy,Hyderabad
5/7/2012 17:00,21.0,-2.9,20,13,48.3,101.07,Mostly Cloudy,Hyderabad
5/7/2012 18:00,20.7,-4.4,18,13,48.3,101.0,Mostly Cloudy,Jaipur
5/7/2012 19:00,19.9,-4.0,20,11,48.3,100.93,Mostly Cloudy,Chennai
5/7/2012 20:00,19.2,-3.8,21,13,25.0,100.9,Mostly Cloudy,Mumbai
5/7/2012 21:00,18.7,-4.1,21,15,25.0,100.87,Clear,Bangalore
5/7/2012 22:00,18.1,-3.5,23,17,25.0,100.84,Mainly Clear,Kolkata
5/7/2012 23:00,17.6,-2.2,26,15,25.0,100.77,Mostly Cloudy,Chennai
5/8/2012 0:00,16.1,0.2,34,11,25.0,100.77,Mostly Cloudy,Ahmedabad
5/8/2012 1:00,16.0,4.8,47,15,25.0,100.74,Rain Showers,Bangalore
5/8/2012 2:00,14.8,5.4,53,4,25.0,100.71,Cloudy,Mumbai
5/8/2012 3:00,15.2,6.6,56,6,25.0,100.64,Rain,Mumbai
5/8/2012 4:00,14.2,10.4,78,17,25.0,100.6,Rain,Lucknow
5/8/2012 5:00,13.7,10.3,80,19,24.1,100.53,Cloudy,Hyderabad
5/8/2012 6:00,12.6,10.4,86,22,9.7,100.51,Rain,Mumbai
5/8/2012 7:00,12.2,10.1,87,24,6.4,100.48,Rain,Jaipur
5/8/2012 8:00,11.6,9.5,87,26,6.4,100.45,Rain,Delhi
5/8/2012 9:00,11.1,9.1,87,32,6.4,100.41,Rain,Hyderabad
5/8/2012 10:00,10.9,8.9,87,26,8.0,100.39,"Rain,Fog",Jaipur
5/8/2012 11:00,11.0,9.2,89,20,6.4,100.37,"Rain,Fog",Delhi
5/8/2012 12:00,11.1,9.3,89,19,6.4,100.37,"Rain,Fog",Pune
5/8/2012 13:00,11.5,9.6,88,17,6.4,100.35,"Rain,Fog",Hyderabad
5/8/2012 14:00,11.7,9.9,89,19,8.0,100.32,"Rain,Fog",Delhi
5/8/2012 15:00,12.0,10.0,88,17,12.9,100.3,Rain,Bangalore
5/8/2012 16:00,12.2,10.3,88,15,12.9,100.28,Rain,Kolkata
5/8/2012 17:00,12.2,10.3,88,9,12.9,100.29,Rain,Chennai
5/8/2012 18:00,12.1,10.3,89,11,9.7,100.29,"Rain,Fog",Bangalore
5/8/2012 19:00,12.3,10.5,89,6,8.0,100.3,Fog,Kolkata
5/8/2012 20:00,12.1,10.5,90,9,8.0,100.33,"Drizzle,Fog",Kolkata
5/8/2012 21:00,12.2,10.6,90,6,8.0,100.31,Fog,Hyderabad
5/8/2012 22:00,12.3,10.7,90,6,8.0,100.3,Fog,Ahmedabad
5/8/2012 23:00,12.4,10.9,91,4,6.4,100.26,"Drizzle,Fog",Delhi
5/9/2012 0:00,12.5,11.0,91,0,3.2,100.27,"Rain,Fog",Pune
5/9/2012 1:00,12.6,11.2,91,0,3.2,100.2,"Rain,Fog",Chennai
5/9/2012 2:00,12.8,11.3,91,6,6.4,100.14,"Drizzle,Fog",Hyderabad
5/9/2012 3:00,12.9,11.4,91,6,4.8,100.13,"Drizzle,Fog",Pune
5/9/2012 4:00,13.0,11.6,91,6,3.2,100.08,"Drizzle,Fog",Kolkata
5/9/2012 5:00,13.5,12.0,91,9,2.4,100.07,"Drizzle,Fog",Kolkata
5/9/2012 6:00,13.7,12.2,91,13,2.4,100.08,"Drizzle,Fog",Ahmedabad
5/9/2012 7:00,14.3,12.5,89,15,4.8,100.12,Fog,Chennai
5/9/2012 8:00,14.3,12.3,88,17,6.4,100.12,Fog,Hyderabad
5/9/2012 9:00,14.0,12.3,89,9,4.0,100.1,"Drizzle,Fog",Jaipur
5/9/2012 10:00,14.9,12.2,84,17,16.1,100.07,Cloudy,Chennai
5/9/2012 11:00,16.1,13.3,83,9,24.1,100.03,Cloudy,Lucknow
5/9/2012 12:00,16.1,11.7,75,19,24.1,100.02,Cloudy,Kolkata
5/9/2012 13:00,17.4,12.0,71,15,24.1,99.96,Mostly Cloudy,Lucknow
5/9/2012 14:00,17.9,11.2,65,15,24.1,99.88,Mostly Cloudy,Jaipur
5/9/2012 15:00,19.0,11.4,61,13,24.1,99.78,Mostly Cloudy,Delhi
5/9/2012 16:00,19.2,10.4,57,13,24.1,99.72,Cloudy,Mumbai
5/9/2012 17:00,18.9,10.2,57,7,24.1,99.67,Cloudy,Jaipur
5/9/2012 18:00,16.8,10.6,67,20,24.1,99.68,Cloudy,Kolkata
5/9/2012 19:00,16.3,10.9,70,11,24.1,99.68,Mostly Cloudy,Hyderabad
5/9/2012 20:00,15.9,11.0,73,7,25.0,99.68,Mostly Cloudy,Bangalore
5/9/2012 21:00,15.4,9.5,68,11,25.0,99.67,Mostly Cloudy,Delhi
5/9/2012 22:00,14.3,9.4,72,13,25.0,99.67,Mainly Clear,Chennai
5/9/2012 23:00,11.9,8.3,79,4,25.0,99.65,Mainly Clear,Bangalore
5/10/2012 0:00,12.2,8.4,78,15,25.0,99.66,Mostly Cloudy,Jaipur
5/10/2012 1:00,11.6,8.6,82,6,25.0,99.62,Mostly Cloudy,Bangalore
5/10/2012 2:00,11.0,8.5,85,7,25.0,99.59,Cloudy,Chennai
5/10/2012 3:00,11.4,8.9,85,6,16.1,99.55,Cloudy,Bangalore
5/10/2012 4:00,11.4,9.0,85,11,16.1,99.5,Cloudy,Hyderabad
5/10/2012 5:00,10.9,8.1,83,17,24.1,99.47,Cloudy,Bangalore
5/10/2012 6:00,10.2,7.3,82,22,24.1,99.5,Cloudy,Kolkata
5/10/2012 7:00,8.9,6.1,83,20,24.1,99.51,Cloudy,Hyderabad
5/10/2012 8:00,9.0,5.6,79,20,24.1,99.51,Cloudy,Jaipur
5/10/2012 9:00,9.0,5.0,76,26,24.1,99.51,Cloudy,Pune
5/10/2012 10:00,9.3,5.2,76,28,24.1,99.52,Cloudy,Kolkata
5/10/2012 11:00,10.5,5.6,72,28,24.1,99.48,Cloudy,Mumbai
5/10/2012 12:00,10.0,5.4,73,30,24.1,99.48,Cloudy,Kolkata
5/10/2012 13:00,10.4,6.0,74,26,24.1,99.46,Cloudy,Hyderabad
5/10/2012 14:00,10.1,5.9,75,30,24.1,99.48,Cloudy,Jaipur
5/10/2012 15:00,10.5,5.3,70,28,24.1,99.51,Cloudy,Mumbai
5/10/2012 16:00,10.2,6.0,75,19,24.1,99.55,Rain Showers,Chennai
5/10/2012 17:00,10.2,5.1,71,26,24.1,99.6,Cloudy,Lucknow
5/10/2012 18:00,9.8,6.0,77,19,24.1,99.68,Rain Showers,Hyderabad
5/10/2012 19:00,9.5,6.2,80,15,24.1,99.73,Rain Showers,Lucknow
5/10/2012 20:00,9.4,5.6,77,20,25.0,99.79,Rain Showers,Hyderabad
5/10/2012 21:00,9.2,5.0,75,20,25.0,99.88,Rain,Bangalore
5/10/2012 22:00,9.2,4.1,70,24,25.0,99.92,Mostly Cloudy,Ahmedabad
5/10/2012 23:00,9.0,3.1,66,17,25.0,100.0,Mostly Cloudy,Ahmedabad
5/11/2012 0:00,8.7,2.7,66,15,25.0,100.07,Rain Showers,Ahmedabad
5/11/2012 1:00,8.4,3.1,69,22,25.0,100.14,Rain Showers,Hyderabad
5/11/2012 2:00,7.3,3.5,77,17,25.0,100.22,Rain,Delhi
5/11/2012 3:00,7.3,2.4,71,19,25.0,100.3,Cloudy,Jaipur
5/11/2012 4:00,7.3,2.1,70,7,25.0,100.39,Rain,Kolkata
5/11/2012 5:00,7.5,2.5,71,7,24.1,100.42,Cloudy,Pune
5/11/2012 6:00,8.7,2.9,67,17,48.3,100.49,Cloudy,Chennai
5/11/2012 7:00,9.5,2.3,61,19,48.3,100.54,Mostly Cloudy,Ahmedabad
5/11/2012 8:00,11.3,3.0,57,19,48.3,100.6,Mostly Cloudy,Ahmedabad
5/11/2012 9:00,11.7,1.6,50,19,48.3,100.63,Mainly Clear,Jaipur
5/11/2012 10:00,13.1,1.4,45,22,48.3,100.64,Mainly Clear,Jaipur
5/11/2012 11:00,14.6,-0.9,34,24,48.3,100.65,Mainly Clear,Hyderabad
5/11/2012 12:00,15.3,-1.4,32,22,48.3,100.67,Mainly Clear,Delhi
5/11/2012 13:00,16.4,-1.3,30,20,48.3,100.7,Mainly Clear,Lucknow
5/11/2012 14:00,17.6,-1.0,28,32,48.3,100.72,Mainly Clear,Ahmedabad
5/11/2012 15:00,17.1,-1.8,27,26,48.3,100.76,Mainly Clear,Lucknow
5/11/2012 16:00,17.8,-2.1,26,26,48.3,100.78,Mainly Clear,Jaipur
5/11/2012 17:00,17.6,-2.2,26,22,48.3,100.82,Mainly Clear,Bangalore
5/11/2012 18:00,16.8,-2.7,26,22,48.3,100.87,Clear,Hyderabad
5/11/2012 19:00,15.1,-2.9,29,13,48.3,100.95,Clear,Lucknow
5/11/2012 20:00,12.1,-2.1,37,11,25.0,101.04,Clear,Lucknow
5/11/2012 21:00,10.2,-2.1,42,9,25.0,101.1,Clear,Delhi
5/11/2012 22:00,7.7,-1.2,53,9,25.0,101.15,Clear,Bangalore
5/11/2012 23:00,7.8,-0.9,54,9,25.0,101.19,Clear,Mumbai
5/12/2012 0:00,7.1,-0.6,58,9,25.0,101.19,Clear,Pune
5/12/2012 1:00,9.8,-1.1,47,7,25.0,101.22,Clear,Bangalore
5/12/2012 2:00,8.5,-1.0,51,0,25.0,101.23,Clear,Pune
5/12/2012 3:00,7.0,-0.5,59,4,25.0,101.28,Clear,Jaipur
5/12/2012 4:00,7.9,-1.0,53,11,25.0,101.35,Clear,Jaipur
5/12/2012 5:00,7.3,-1.4,54,6,48.3,101.37,Clear,Lucknow
5/12/2012 6:00,9.4,-0.5,50,7,48.3,101.42,Clear,Hyderabad
5/12/2012 7:00,11.1,2.3,55,11,48.3,101.45,Clear,Pune
5/12/2012 8:00,12.9,2.4,49,11,48.3,101.46,Clear,Bangalore
5/12/2012 9:00,14.6,4.5,51,13,48.3,101.43,Clear,Delhi
5/12/2012 10:00,16.7,4.6,45,15,48.3,101.41,Clear,Pune
5/12/2012 11:00,18.6,4.0,38,20,48.3,101.36,Mostly Cloudy,Mumbai
5/12/2012 12:00,20.4,5.0,36,22,48.3,101.3,Cloudy,Chennai
5/12/2012 13:00,22.0,5.6,34,24,48.3,101.25,Mostly Cloudy,Delhi
5/12/2012 14:00,22.4,6.8,36,28,48.3,101.23,Cloudy,Ahmedabad
5/12/2012 15:00,23.9,6.9,34,26,48.3,101.22,Mostly Cloudy,Chennai
5/12/2012 16:00,23.6,7.7,36,22,48.3,101.19,Mostly Cloudy,Mumbai
5/12/2012 17:00,22.8,7.3,37,20,48.3,101.21,Cloudy,Mumbai
5/12/2012 18:00,22.8,5.5,33,17,48.3,101.26,Cloudy,Jaipur
5/12/2012 19:00,22.0,6.2,36,20,48.3,101.27,Cloudy,Bangalore
5/12/2012 20:00,20.7,7.3,42,0,25.0,101.34,Cloudy,Ahmedabad
5/12/2012 21:00,19.3,7.8,47,11,25.0,101.37,Rain Showers,Jaipur
5/12/2012 22:00,18.4,8.8,54,6,25.0,101.34,Rain,Hyderabad
5/12/2012 23:00,16.6,9.5,63,6,25.0,101.32,Cloudy,Hyderabad
5/13/2012 0:00,16.5,10.0,65,7,25.0,101.34,Cloudy,Chennai
5/13/2012 1:00,16.0,10.0,68,7,25.0,101.31,Cloudy,Mumbai
5/13/2012 2:00,15.9,10.4,70,6,25.0,101.32,Rain Showers,Lucknow
5/13/2012 3:00,15.4,10.9,75,6,25.0,101.39,Cloudy,Hyderabad
5/13/2012 4:00,15.1,10.9,76,11,25.0,101.5,Rain Showers,Pune
5/13/2012 5:00,14.1,11.5,84,6,24.1,101.51,Rain,Jaipur
5/13/2012 6:00,14.1,11.8,86,11,24.1,101.58,Rain,Jaipur
5/13/2012 7:00,14.2,12.0,87,13,24.1,101.63,Rain,Chennai
5/13/2012 8:00,14.5,12.3,87,11,24.1,101.6,Cloudy,Mumbai
5/13/2012 9:00,15.7,12.5,81,13,24.1,101.63,Cloudy,Chennai
5/13/2012 10:00,17.0,12.3,74,9,24.1,101.63,Cloudy,Kolkata
5/13/2012 11:00,17.2,11.2,68,17,24.1,101.63,Cloudy,Jaipur
5/13/2012 12:00,18.1,10.7,62,13,24.1,101.61,Cloudy,Hyderabad
5/13/2012 13:00,19.5,9.0,51,11,24.1,101.59,Cloudy,Hyderabad
5/13/2012 14:00,19.6,6.8,43,20,48.3,101.56,Mostly Cloudy,Jaipur
5/13/2012 15:00,20.0,5.8,39,11,48.3,101.53,Mostly Cloudy,Delhi
5/13/2012 16:00,20.9,4.0,33,11,48.3,101.5,Mostly Cloudy,Mumbai
5/13/2012 17:00,20.4,4.1,34,15,48.3,101.48,Mainly Clear,Mumbai
5/13/2012 18:00,19.7,5.1,38,17,48.3,101.47,Clear,Mumbai
5/13/2012 19:00,18.8,5.7,42,13,48.3,101.49,Mainly Clear,Jaipur
5/13/2012 20:00,16.8,5.8,48,11,25.0,101.5,Mainly Clear,Delhi
5/13/2012 21:00,13.4,6.5,63,7,25.0,101.54,Clear,Delhi
5/13/2012 22:00,12.7,6.4,65,7,25.0,101.54,Clear,Jaipur
5/13/2012 23:00,13.3,6.6,64,0,25.0,101.54,Clear,Chennai
5/14/2012 0:00,11.8,6.8,71,6,25.0,101.53,Clear,Lucknow
5/14/2012 1:00,12.8,7.1,68,6,25.0,101.51,Clear,Mumbai
5/14/2012 2:00,12.0,6.9,71,4,25.0,101.5,Clear,Lucknow
5/14/2012 3:00,12.0,6.9,71,0,25.0,101.5,Clear,Kolkata
5/14/2012 4:00,8.2,5.4,82,4,25.0,101.51,Mainly Clear,Delhi
5/14/2012 5:00,8.3,5.7,84,0,24.1,101.54,Mainly Clear,Hyderabad
5/14/2012 6:00,12.0,8.4,79,0,48.3,101.56,Mostly Cloudy,Ahmedabad
5/14/2012 7:00,15.6,9.5,67,0,48.3,101.58,Mostly Cloudy,Bangalore
5/14/2012 8:00,17.1,9.6,61,6,48.3,101.59,Mainly Clear,Jaipur
5/14/2012 9:00,19.2,8.6,50,6,48.3,101.54,Mostly Cloudy,Kolkata
5/14/2012 10:00,20.1,7.7,45,11,48.3,101.5,Mostly Cloudy,Pune
5/14/2012 11:00,21.2,7.7,42,13,48.3,101.44,Mostly Cloudy,Jaipur
5/14/2012 12:00,21.9,8.0,41,17,48.3,101.36,Mainly Clear,Hyderabad
5/14/2012 13:00,22.0,7.4,39,17,48.3,101.32,Mainly Clear,Pune
5/14/2012 14:00,23.2,8.5,39,0,48.3,101.24,Mainly Clear,Kolkata
5/14/2012 15:00,23.2,9.2,41,9,48.3,101.17,Mainly Clear,Bangalore
5/14/2012 16:00,23.4,10.0,43,9,48.3,101.13,Mainly Clear,Pune
5/14/2012 17:00,23.5,11.3,46,6,48.3,101.11,Mostly Cloudy,Mumbai
5/14/2012 18:00,22.9,12.1,51,9,48.3,101.1,Mostly Cloudy,Chennai
5/14/2012 19:00,21.5,12.4,56,15,48.3,101.11,Cloudy,Hyderabad
5/14/2012 20:00,19.8,12.6,63,17,25.0,101.15,Mostly Cloudy,Hyderabad
5/14/2012 21:00,18.3,12.6,69,15,25.0,101.18,Mainly Clear,Chennai
5/14/2012 22:00,17.5,12.7,73,6,25.0,101.2,Mostly Cloudy,Mumbai
5/14/2012 23:00,17.5,13.1,75,7,25.0,101.22,Mostly Cloudy,Mumbai
5/15/2012 0:00,16.0,12.2,78,11,25.0,101.23,Mainly Clear,Hyderabad
5/15/2012 1:00,16.6,12.1,75,6,25.0,101.23,Mainly Clear,Hyderabad
5/15/2012 2:00,15.8,12.7,82,9,25.0,101.21,Mostly Cloudy,Mumbai
5/15/2012 3:00,15.9,13.1,83,11,25.0,101.19,Mostly Cloudy,Pune
5/15/2012 4:00,16.0,13.1,83,11,25.0,101.19,Mostly Cloudy,Lucknow
5/15/2012 5:00,15.9,12.9,82,11,24.1,101.21,Cloudy,Chennai
5/15/2012 6:00,16.3,12.9,80,9,24.1,101.23,Cloudy,Pune
5/15/2012 7:00,16.4,13.8,85,7,24.1,101.24,Cloudy,Delhi
5/15/2012 8:00,17.3,13.9,80,11,24.1,101.23,Cloudy,Hyderabad
5/15/2012 9:00,18.7,14.5,77,9,24.1,101.2,Cloudy,Chennai
5/15/2012 10:00,20.7,15.0,70,7,24.1,101.17,Mostly Cloudy,Pune
5/15/2012 11:00,20.3,14.3,68,11,24.1,101.12,Cloudy,Jaipur
5/15/2012 12:00,20.7,15.0,70,13,24.1,101.06,Mostly Cloudy,Mumbai
5/15/2012 13:00,20.1,14.6,71,20,24.1,101.02,Cloudy,Ahmedabad
5/15/2012 14:00,19.2,14.4,74,19,24.1,100.98,Cloudy,Pune
5/15/2012 15:00,17.8,15.2,85,9,16.1,100.95,Rain Showers,Pune
5/15/2012 16:00,18.2,15.4,84,15,24.1,100.9,Cloudy,Mumbai
5/15/2012 17:00,18.2,15.3,83,17,24.1,100.85,Mostly Cloudy,Jaipur
5/15/2012 18:00,17.9,15.1,84,19,24.1,100.83,Mostly Cloudy,Chennai
5/15/2012 19:00,17.4,15.0,86,17,24.1,100.81,Mostly Cloudy,Delhi
5/15/2012 20:00,17.0,14.4,85,17,24.1,100.79,Mostly Cloudy,Bangalore
5/15/2012 21:00,16.6,14.0,85,15,25.0,100.77,Mostly Cloudy,Bangalore
5/15/2012 22:00,15.9,13.6,86,11,25.0,100.75,Clear,Delhi
5/15/2012 23:00,15.4,13.2,87,11,25.0,100.74,Clear,Hyderabad
